victim_date,vehicle,age,severity
2019-08-02,sd,51,SD
2019-08-02,sd,25,SD
2019-08-02,sd,SD,SD
2019-08-02,sd,34,SD
2019-08-02,sd,20,SD
2019-08-02,sd,19,SD
2019-08-02,sd,44,SD
2019-08-02,sd,45,SD
2019-08-02,sd,40,SD
2019-08-02,sd,40,SD
2019-08-02,sd,39,SD
2019-08-02,sd,52,SD
2019-08-02,sd,59,SD
2019-08-02,sd,60,SD
2019-08-02,sd,SD,SD
2019-08-02,sd,45,SD
2019-08-02,sd,19,SD
2019-08-02,sd,49,SD
2019-08-02,sd,SD,SD
2019-08-02,sd,34,SD
2019-08-02,sd,38,SD
2019-08-02,sd,SD,SD
2019-01-04,sd,SD,SD
2019-08-03,sd,40,SD
2019-08-28,sd,48,SD
2019-08-03,sd,22,SD
2019-08-03,sd,27,SD
2019-08-03,sd,64,SD
2019-08-03,sd,69,SD
2019-08-03,sd,40,SD
2019-08-03,sd,50,SD
2019-08-03,sd,23,SD
2019-08-03,sd,22,SD
2019-08-03,sd,29,SD
2019-08-03,sd,30,SD
2019-08-03,sd,SD,SD
2019-08-03,sd,24,SD
2019-08-03,sd,28,SD
2019-08-03,sd,29,SD
2019-08-03,sd,80,SD
2019-08-03,sd,23,SD
2019-08-03,sd,19,SD
2019-08-03,sd,21,SD
2019-08-03,sd,26,SD
2019-08-03,sd,39,SD
2019-08-03,sd,SD,SD
2019-08-03,sd,36,SD
2019-08-03,sd,39,SD
2019-08-03,sd,33,SD
2019-08-03,sd,64,SD
2019-08-03,sd,60,SD
2019-08-03,sd,35,SD
2019-08-03,sd,35,SD
2019-08-03,sd,SD,SD
2019-08-03,sd,12,SD
2019-08-03,sd,sd,SD
2019-08-03,sd,31,SD
2019-08-03,sd,SD,SD
2019-08-03,sd,42,SD
2019-08-03,sd,36,SD
2019-08-03,sd,40,SD
2019-08-03,sd,43,SD
2019-08-03,sd,40,SD
2019-08-03,sd,SD,SD
2019-08-03,sd,37,SD
2019-08-03,sd,SD,SD
2019-08-03,sd,44,SD
2019-08-03,sd,48,SD
2019-08-03,sd,33,SD
2019-08-04,sd,39,SD
2019-09-16,sd,48,SD
2019-08-04,sd,37,SD
2019-08-04,sd,22,SD
2019-08-04,sd,SD,SD
2019-08-04,sd,38,SD
2019-08-04,sd,42,SD
2019-08-04,sd,62,SD
2019-08-04,sd,22,SD
2019-08-04,sd,73,SD
2019-08-04,sd,27,SD
2019-08-04,sd,29,SD
2019-08-04,sd,33,SD
2019-08-04,sd,67,SD
2019-08-04,sd,74,SD
2019-08-04,sd,75,SD
2019-08-04,sd,SD,SD
2019-08-04,sd,38,SD
2019-08-04,sd,24,SD
2019-08-04,sd,36,SD
2019-08-04,sd,31,SD
2019-08-04,sd,SD,SD
2019-08-04,sd,31,SD
2019-08-04,sd,30,SD
2019-08-04,sd,37,SD
2019-08-05,sd,22,SD
2019-08-05,sd,35,SD
2019-08-05,sd,29,SD
2019-08-05,sd,21,SD
2019-08-05,sd,24,SD
2019-08-05,sd,24,SD
2019-08-05,sd,29,SD
2019-08-05,sd,51,SD
2019-08-05,sd,40,SD
2019-08-05,sd,28,SD
2019-08-05,sd,7,SD
2019-08-05,sd,62,SD
2019-08-05,sd,SD,SD
2019-08-05,sd,SD,SD
2019-08-05,sd,33,SD
2019-08-05,sd,45,SD
2019-08-05,sd,47,SD
2019-08-05,sd,43,SD
2019-08-05,sd,28,SD
2019-08-05,sd,28,SD
2019-08-05,sd,22,SD
2019-08-05,sd,28,SD
2019-08-05,sd,29,SD
2019-08-05,sd,21,SD
2019-08-05,sd,25,SD
2019-08-05,sd,SD,SD
2019-08-05,sd,74,SD
2019-08-05,sd,38,SD
2019-08-05,sd,30,SD
2019-08-05,sd,65,SD
2019-08-05,sd,55,SD
2019-08-05,sd,43,SD
2019-08-05,sd,43,SD
2019-08-05,sd,29,SD
2019-08-05,sd,59,SD
2019-08-05,sd,47,SD
2019-08-05,sd,33,SD
2019-08-05,sd,35,SD
2019-08-06,sd,44,SD
2019-08-06,sd,64,SD
2019-08-06,sd,64,SD
2019-08-06,sd,26,SD
2019-08-06,sd,28,SD
2019-08-06,sd,60,SD
2019-08-06,sd,25,SD
2019-08-06,sd,SD,SD
2019-08-06,sd,33,SD
2019-08-06,sd,43,SD
2019-08-06,sd,85,SD
2019-08-06,sd,48,SD
2019-08-06,sd,37,SD
2019-08-06,sd,42,SD
2019-08-06,sd,31,SD
2019-08-06,sd,30,SD
2019-08-06,sd,30,SD
2019-08-06,sd,37,SD
2019-08-06,sd,27,SD
2019-08-06,sd,31,SD
2019-08-06,sd,22,SD
2019-08-06,sd,64,SD
2019-08-06,sd,5,SD
2019-08-06,sd,62,SD
2019-08-06,sd,69,SD
2019-08-06,sd,28,SD
2019-08-06,sd,25,SD
2019-08-06,sd,28,SD
2019-08-06,sd,59,SD
2019-08-06,sd,31,SD
2019-08-06,sd,SD,SD
2019-08-06,sd,52,SD
2019-08-06,sd,65,SD
2019-08-06,sd,78,SD
2019-08-06,sd,68,SD
2019-08-06,sd,31,SD
2019-08-06,sd,SD,SD
2019-08-06,sd,23,SD
2019-02-05,sd,43,SD
2019-08-07,sd,26,SD
2019-08-07,sd,50,SD
2019-08-07,sd,31,SD
2019-08-07,sd,SD,SD
2019-08-07,sd,41,SD
2019-08-07,sd,41,SD
2019-08-07,sd,31,SD
2019-08-07,sd,53,SD
2019-08-07,sd,52,SD
2019-08-07,sd,14,SD
2019-08-07,sd,28,SD
2019-08-07,sd,42,SD
2019-08-07,sd,75,SD
2019-08-07,sd,66,SD
2019-08-07,sd,28,SD
2019-08-07,sd,37,SD
2019-08-07,sd,67,SD
2019-08-07,sd,27,SD
2019-08-07,sd,46,SD
2019-08-07,sd,32,SD
2019-08-07,sd,19,SD
2019-08-07,sd,47,SD
2019-08-07,sd,30,SD
2019-08-07,sd,SD,SD
2019-08-07,sd,29,SD
2019-08-07,sd,29,SD
2019-08-07,sd,48,SD
2019-08-07,sd,37,SD
2019-08-07,sd,46,SD
2019-08-07,sd,36,SD
2019-08-07,sd,36,SD
2019-08-07,sd,21,SD
2019-08-07,sd,49,SD
2019-08-08,sd,21,SD
2019-08-08,sd,44,SD
2019-08-08,sd,SD,SD
2019-08-08,sd,21,SD
2019-08-08,sd,51,SD
2019-08-08,sd,32,SD
2019-08-08,sd,sd,SD
2019-08-08,sd,25,SD
2019-08-08,sd,SD,SD
2019-08-08,sd,21,SD
2019-08-08,sd,34,SD
2019-08-08,sd,30,SD
2019-08-08,sd,52,SD
2019-08-08,sd,46,SD
2019-08-08,sd,35,SD
2019-03-29,sd,36,SD
2019-08-08,sd,77,SD
2019-08-08,sd,SD,SD
2019-08-08,sd,25,SD
2019-08-08,sd,13,SD
2019-08-08,sd,24,SD
2019-05-08,sd,36,SD
2019-08-08,sd,44,SD
2019-08-08,sd,22,SD
2019-08-08,sd,64,SD
2019-08-08,sd,73,SD
2019-08-08,sd,31,SD
2019-08-08,sd,28,SD
2019-08-08,sd,25,SD
2019-08-08,sd,26,SD
2019-08-08,sd,36,SD
2019-08-08,sd,SD,SD
2019-08-08,sd,47,SD
2019-08-09,sd,31,SD
2019-08-09,sd,31,SD
2019-08-09,sd,66,SD
2019-08-09,sd,SD,SD
2019-08-09,sd,37,SD
2019-08-09,sd,37,SD
2019-08-09,sd,24,SD
2019-08-09,sd,51,SD
2019-08-09,sd,28,SD
2019-08-09,sd,42,SD
2019-08-09,sd,36,SD
2019-08-09,sd,44,SD
2019-08-09,sd,SD,SD
2019-08-09,sd,SD,SD
2019-01-25,sd,42,SD
2019-08-09,sd,SD,SD
2019-08-09,sd,46,SD
2019-08-09,sd,55,SD
2019-08-09,sd,4,SD
2019-08-09,sd,62,SD
2019-08-09,sd,64,SD
2019-08-09,sd,28,SD
2019-08-09,sd,68,SD
2019-08-09,sd,52,SD
2019-08-09,sd,22,SD
2019-08-09,sd,48,SD
2019-08-09,sd,51,SD
2019-08-09,sd,24,SD
2019-08-09,sd,69,SD
2019-08-09,sd,33,SD
2019-08-09,sd,29,SD
2019-08-09,sd,18,SD
2019-08-09,sd,SD,SD
2019-08-09,sd,37,SD
2019-08-09,sd,56,SD
2019-08-09,sd,25,SD
2019-08-10,sd,47,SD
2019-08-10,sd,45,SD
2019-08-10,sd,42,SD
2019-08-10,sd,25,SD
2019-08-10,sd,36,SD
2019-08-10,sd,47,SD
2019-08-10,sd,33,SD
2019-08-10,sd,19,SD
2019-08-10,sd,43,SD
2019-08-10,sd,34,SD
2019-05-21,sd,63,SD
2019-08-10,sd,13,SD
2019-08-10,sd,31,SD
2019-08-10,sd,38,SD
2019-08-10,sd,21,SD
2019-08-10,sd,SD,SD
2019-08-10,sd,24,SD
2019-08-10,sd,40,SD
2019-08-10,sd,27,SD
2019-08-10,sd,42,SD
2019-08-10,sd,23,SD
2019-08-10,sd,45,SD
2019-08-11,sd,57,SD
2019-08-11,sd,26,SD
2019-08-11,sd,28,SD
2019-08-11,sd,32,SD
2019-08-11,sd,26,SD
2019-08-11,sd,47,SD
2019-08-11,sd,7,SD
2019-08-11,sd,25,SD
2019-08-11,sd,24,SD
2019-08-11,sd,24,SD
2019-08-11,sd,34,SD
2019-08-11,sd,22,SD
2019-08-11,sd,70,SD
2019-08-11,sd,SD,SD
2019-08-11,sd,47,SD
2019-08-11,sd,22,SD
2019-08-11,sd,58,SD
2019-08-11,sd,82,SD
2019-08-11,sd,23,SD
2019-04-24,sd,32,SD
2019-08-11,sd,SD,SD
2019-08-11,sd,23,SD
2019-08-11,sd,20,SD
2019-08-11,sd,28,SD
2019-08-11,sd,31,SD
2019-08-11,sd,40,SD
2019-08-11,sd,15,SD
2019-08-11,sd,52,SD
2019-08-11,sd,33,SD
2019-08-12,sd,31,SD
2019-08-12,sd,34,SD
2019-08-12,sd,47,SD
2019-08-12,sd,37,SD
2019-08-12,sd,34,SD
2019-08-12,sd,43,SD
2019-08-12,sd,37,SD
2019-08-12,sd,SD,SD
2019-08-12,sd,30,SD
2019-08-12,sd,21,SD
2019-08-12,sd,33,SD
2019-08-12,sd,28,SD
2019-08-12,sd,36,SD
2019-08-12,sd,56,SD
2019-08-12,sd,56,SD
2019-08-12,sd,61,SD
2019-08-12,sd,22,SD
2019-08-12,sd,24,SD
2019-08-12,sd,31,SD
2019-08-12,sd,44,SD
2019-08-12,sd,45,SD
2019-08-12,sd,37,SD
2019-08-12,sd,27,SD
2019-08-12,sd,SD,SD
2019-08-12,sd,27,SD
2019-08-12,sd,48,SD
2019-08-12,sd,28,SD
2019-08-12,sd,21,SD
2019-08-12,sd,26,SD
2019-08-12,sd,sd,SD
2019-08-12,sd,35,SD
2019-08-12,sd,26,SD
2019-08-12,sd,59,SD
2019-08-12,sd,35,SD
2019-08-13,sd,66,SD
2019-08-13,sd,32,SD
2019-08-13,sd,51,SD
2019-08-13,sd,71,SD
2019-08-13,sd,43,SD
2019-08-13,sd,31,SD
2019-08-13,sd,39,SD
2019-08-13,sd,45,SD
2019-08-13,sd,34,SD
2019-08-13,sd,28,SD
2019-08-13,sd,18,SD
2019-08-13,sd,52,SD
2019-08-13,sd,36,SD
2019-08-13,sd,28,SD
2019-08-13,sd,58,SD
2019-08-13,sd,36,SD
2019-08-13,sd,47,SD
2019-06-04,sd,SD,SD
2019-08-13,sd,81,SD
2019-08-13,sd,20,SD
2019-08-13,sd,19,SD
2019-08-13,sd,32,SD
2019-08-13,sd,56,SD
2019-08-13,sd,70,SD
2019-08-13,sd,38,SD
2019-08-13,sd,33,SD
2019-08-13,sd,42,SD
2019-08-13,sd,30,SD
2019-08-13,sd,59,SD
2019-08-13,sd,33,SD
2019-08-13,sd,SD,SD
2019-08-13,sd,36,SD
2019-08-13,sd,48,SD
2019-08-13,sd,29,SD
2019-08-13,sd,20,SD
2019-08-13,sd,42,SD
2019-10-09,sd,23,SD
2019-08-14,sd,SD,SD
2019-08-14,sd,22,SD
2019-08-14,sd,59,SD
2019-08-14,sd,26,SD
2019-08-14,sd,69,SD
2019-08-14,sd,SD,SD
2019-08-14,sd,SD,SD
2019-08-14,sd,30,SD
2019-08-14,sd,41,SD
2019-08-14,sd,64,SD
2019-08-14,sd,SD,SD
2019-08-14,sd,23,SD
2019-08-14,sd,40,SD
2019-08-14,sd,22,SD
2019-08-14,sd,32,SD
2019-08-14,sd,34,SD
2019-08-14,sd,42,SD
2019-08-14,sd,61,SD
2019-08-14,sd,30,SD
2019-08-14,sd,63,SD
2019-08-14,sd,60,SD
2019-08-14,sd,28,SD
2019-08-14,sd,14,SD
2019-08-14,sd,SD,SD
2019-08-15,sd,22,SD
2019-08-15,sd,23,SD
2019-08-15,sd,24,SD
2019-08-15,sd,24,SD
2019-08-15,sd,33,SD
2019-08-15,sd,31,SD
2019-08-15,sd,27,SD
2019-08-15,sd,27,SD
2019-08-15,sd,34,SD
2019-08-15,sd,28,SD
2019-08-15,sd,30,SD
2019-08-15,sd,28,SD
2019-08-15,sd,58,SD
2019-08-15,sd,37,SD
2019-08-15,sd,26,SD
2019-08-15,sd,39,SD
2019-08-15,sd,24,SD
2019-08-15,sd,83,SD
2019-08-15,sd,SD,SD
2019-08-15,sd,66,SD
2019-08-15,sd,18,SD
2019-08-15,sd,25,SD
2019-08-15,sd,43,SD
2019-08-15,sd,31,SD
2019-08-15,sd,51,SD
2019-08-15,sd,57,SD
2019-08-15,sd,18,SD
2019-08-15,sd,24,SD
2019-08-15,sd,31,SD
2019-08-15,sd,22,SD
2019-08-15,sd,36,SD
2019-08-15,sd,33,SD
2019-08-15,sd,SD,SD
2019-08-15,sd,34,SD
2019-08-15,sd,24,SD
2019-08-15,sd,29,SD
2019-08-15,sd,27,SD
2019-08-16,sd,27,SD
2019-08-16,sd,45,SD
2019-08-16,sd,37,SD
2019-08-16,sd,33,SD
2019-08-16,sd,21,SD
2019-08-16,sd,22,SD
2019-08-16,sd,42,SD
2019-08-16,sd,47,SD
2019-08-16,sd,SD,SD
2019-08-16,sd,78,SD
2019-08-16,sd,49,SD
2019-08-16,sd,23,SD
2019-08-16,sd,78,SD
2019-08-16,sd,SD,SD
2019-08-16,sd,33,SD
2019-08-16,sd,42,SD
2019-08-16,sd,51,SD
2019-08-16,sd,64,SD
2019-08-16,sd,30,SD
2019-08-16,sd,23,SD
2019-04-05,sd,29,SD
2019-08-16,sd,30,SD
2019-08-16,sd,28,SD
2019-08-16,sd,33,SD
2019-08-16,sd,33,SD
2019-08-16,sd,49,SD
2019-08-16,sd,12,SD
2019-08-16,sd,46,SD
2019-08-16,sd,31,SD
2019-08-16,sd,37,SD
2019-08-16,sd,39,SD
2019-08-16,sd,35,SD
2019-08-16,sd,SD,SD
2019-08-16,sd,4,SD
2019-08-16,sd,1,SD
2019-08-16,sd,27,SD
2019-08-16,sd,83,SD
2019-04-06,sd,30,SD
2019-08-16,sd,27,SD
2019-08-16,sd,24,SD
2019-08-16,sd,46,SD
2019-08-16,sd,38,SD
2019-08-17,sd,35,SD
2019-08-17,sd,18,SD
2019-08-17,sd,22,SD
2019-08-17,sd,24,SD
2019-08-17,sd,38,SD
2019-08-17,sd,3,SD
2019-08-17,sd,7,SD
2019-08-17,sd,69,SD
2019-08-17,sd,23,SD
2019-08-17,sd,34,SD
2019-08-17,sd,22,SD
2019-08-17,sd,35,SD
2019-08-17,sd,27,SD
2019-08-17,sd,22,SD
2019-08-17,sd,42,SD
2019-08-17,sd,26,SD
2019-08-17,sd,46,SD
2019-08-17,sd,22,SD
2019-08-17,sd,25,SD
2019-08-17,sd,34,SD
2019-08-17,sd,24,SD
2019-08-17,sd,36,SD
2019-08-17,sd,40,SD
2019-08-17,sd,SD,SD
2019-08-17,sd,32,SD
2019-08-18,sd,21,SD
2019-08-18,sd,52,SD
2019-08-18,sd,29,SD
2019-08-18,sd,23,SD
2019-08-18,sd,64,SD
2019-08-18,sd,31,SD
2019-08-18,sd,21,SD
2019-08-18,sd,22,SD
2019-08-18,sd,43,SD
2019-08-18,sd,44,SD
2019-08-18,sd,SD,SD
2019-08-18,sd,27,SD
2019-08-18,sd,40,SD
2019-08-18,sd,SD,SD
2019-08-18,sd,26,SD
2019-08-18,sd,28,SD
2019-08-18,sd,18,SD
2019-08-18,sd,35,SD
2019-08-18,sd,2,SD
2019-08-18,sd,35,SD
2019-08-18,sd,57,SD
2019-08-18,sd,37,SD
2019-08-18,sd,39,SD
2019-08-18,sd,45,SD
2019-08-18,sd,34,SD
2019-08-18,sd,37,SD
2019-08-18,sd,36,SD
2019-08-18,sd,22,SD
2019-08-18,sd,67,SD
2019-08-18,sd,SD,SD
2019-08-18,sd,23,SD
2019-08-18,sd,30,SD
2019-08-18,sd,46,SD
2019-08-18,sd,27,SD
2019-08-19,sd,25,SD
2019-08-19,sd,45,SD
2019-08-19,sd,37,SD
2019-08-19,sd,41,SD
2019-08-19,sd,38,SD
2019-08-19,sd,36,SD
2019-08-19,sd,39,SD
2019-08-19,sd,55,SD
2019-08-19,sd,22,SD
2019-08-19,sd,37,SD
2019-08-19,sd,41,SD
2019-08-19,sd,23,SD
2019-08-19,sd,48,SD
2019-08-19,sd,56,SD
2019-08-19,sd,31,SD
2019-08-19,sd,27,SD
2019-08-19,sd,SD,SD
2019-08-19,sd,26,SD
2019-08-19,sd,65,SD
2019-08-20,sd,SD,SD
2019-08-20,sd,23,SD
2019-08-20,sd,68,SD
2019-08-20,sd,22,SD
2019-08-20,sd,46,SD
2019-08-20,sd,65,SD
2019-08-20,sd,72,SD
2019-08-20,sd,73,SD
2019-08-20,sd,23,SD
2019-08-20,sd,80,SD
2019-08-20,sd,34,SD
2019-08-20,sd,36,SD
2019-08-20,sd,22,SD
2019-08-20,sd,49,SD
2019-08-20,sd,31,SD
2019-08-20,sd,39,SD
2019-08-20,sd,21,SD
2019-08-20,sd,41,SD
2019-08-20,sd,44,SD
2019-08-20,sd,20,SD
2019-08-20,sd,40,SD
2019-08-20,sd,23,SD
2019-08-20,sd,59,SD
2019-08-20,sd,SD,SD
2019-08-20,sd,SD,SD
2019-08-20,sd,54,SD
2019-08-20,sd,18,SD
2019-08-20,sd,43,SD
2019-08-20,sd,29,SD
2019-08-20,sd,40,SD
2019-08-20,sd,27,SD
2019-08-21,sd,56,SD
2019-08-21,sd,26,SD
2019-08-21,sd,11,SD
2019-08-21,sd,21,SD
2019-08-21,sd,21,SD
2019-08-21,sd,28,SD
2019-08-21,sd,62,SD
2019-08-21,sd,23,SD
2019-08-21,sd,31,SD
2019-08-21,sd,35,SD
2019-08-21,sd,SD,SD
2019-08-21,sd,52,SD
2019-08-21,sd,29,SD
2019-08-21,sd,43,SD
2019-08-21,sd,92,SD
2019-08-21,sd,85,SD
2019-08-21,sd,54,SD
2019-08-21,sd,SD,SD
2019-08-21,sd,20,SD
2019-08-21,sd,39,SD
2019-08-21,sd,22,SD
2019-08-21,sd,19,SD
2019-08-21,sd,32,SD
2019-08-21,sd,29,SD
2019-08-21,sd,64,SD
2019-08-21,sd,39,SD
2019-08-21,sd,39,SD
2019-08-21,sd,SD,SD
2019-08-21,sd,33,SD
2019-08-21,sd,39,SD
2019-08-21,sd,72,SD
2019-08-21,sd,19,SD
2019-08-21,sd,43,SD
2019-08-21,sd,43,SD
2019-08-21,sd,55,SD
2019-08-21,sd,32,SD
2019-08-21,sd,50,SD
2019-08-21,sd,48,SD
2019-08-21,sd,55,SD
2019-08-21,sd,48,SD
2019-08-21,sd,40,SD
2019-08-21,sd,30,SD
2019-08-21,sd,28,SD
2019-08-21,sd,70,SD
2019-08-21,sd,36,SD
2019-08-21,sd,28,SD
2019-08-21,sd,28,SD
2019-08-21,sd,26,SD
2019-08-21,sd,28,SD
2019-08-21,sd,23,SD
2019-08-21,sd,35,SD
2019-08-21,sd,24,SD
2019-08-21,sd,19,SD
2019-08-21,sd,44,SD
2019-08-21,sd,26,SD
2019-08-21,sd,32,SD
2019-08-21,sd,27,SD
2019-08-21,sd,24,SD
2019-08-21,sd,28,SD
2019-08-21,sd,21,SD
2019-08-22,sd,23,SD
2019-08-22,sd,40,SD
2019-08-22,sd,35,SD
2019-08-22,sd,49,SD
2019-08-22,sd,SD,SD
2019-08-22,sd,28,SD
2019-08-22,sd,82,SD
2019-08-22,sd,29,SD
2019-08-22,sd,18,SD
2019-08-22,sd,19,SD
2019-08-22,sd,SD,SD
2019-08-22,sd,27,SD
2019-08-22,sd,33,SD
2019-08-22,sd,22,SD
2019-08-22,sd,37,SD
2019-08-22,sd,39,SD
2019-08-22,sd,25,SD
2019-08-22,sd,51,SD
2019-08-22,sd,23,SD
2019-08-22,sd,63,SD
2019-08-22,sd,28,SD
2019-08-22,sd,55,SD
2019-08-22,sd,43,SD
2019-08-22,sd,45,SD
2019-08-23,sd,61,SD
2019-08-23,sd,63,SD
2019-08-23,sd,33,SD
2019-08-23,sd,39,SD
2019-08-23,sd,19,SD
2019-08-23,sd,26,SD
2019-08-23,sd,34,SD
2019-08-23,sd,SD,SD
2019-08-23,sd,38,SD
2019-08-23,sd,58,SD
2019-08-23,sd,25,SD
2019-08-23,sd,19,SD
2019-08-23,sd,45,SD
2019-08-23,sd,44,SD
2019-08-23,sd,32,SD
2019-08-23,sd,35,SD
2019-08-23,sd,SD,SD
2019-08-23,sd,46,SD
2019-08-23,sd,40,SD
2019-08-23,sd,28,SD
2019-08-23,sd,60,SD
2019-08-23,sd,32,SD
2019-08-23,sd,59,SD
2019-08-23,sd,50,SD
2019-08-24,sd,25,SD
2019-08-24,sd,25,SD
2019-08-24,sd,24,SD
2019-08-24,sd,28,SD
2019-08-24,sd,28,SD
2019-08-24,sd,30,SD
2019-08-24,sd,27,SD
2019-08-24,sd,25,SD
2019-08-24,sd,26,SD
2019-08-24,sd,39,SD
2019-08-24,sd,46,SD
2019-08-24,sd,12,SD
2019-08-24,sd,26,SD
2019-08-24,sd,33,SD
2019-08-24,sd,56,SD
2019-08-24,sd,25,SD
2019-08-24,sd,29,SD
2019-08-24,sd,52,SD
2019-08-24,sd,72,SD
2019-08-24,sd,30,SD
2019-08-24,sd,54,SD
2019-08-24,sd,SD,SD
2019-08-24,sd,44,SD
2019-08-24,sd,44,SD
2019-08-24,sd,43,SD
2019-08-24,sd,30,SD
2019-08-25,sd,30,SD
2019-08-25,sd,39,SD
2019-08-25,sd,54,SD
2019-08-25,sd,35,SD
2019-08-25,sd,45,SD
2019-08-25,sd,53,SD
2019-08-25,sd,40,SD
2019-08-25,sd,39,SD
2019-08-25,sd,SD,SD
2019-08-25,sd,27,SD
2019-08-25,sd,28,SD
2019-05-09,sd,73,SD
2019-08-25,sd,40,SD
2019-08-25,sd,82,SD
2019-08-25,sd,44,SD
2019-08-25,sd,23,SD
2019-08-25,sd,51,SD
2019-08-25,sd,59,SD
2019-08-25,sd,41,SD
2019-08-25,sd,43,SD
2019-08-25,sd,66,SD
2019-08-26,sd,37,SD
2019-08-26,sd,49,SD
2019-08-26,sd,32,SD
2019-08-26,sd,33,SD
2019-08-26,sd,27,SD
2019-08-26,sd,18,SD
2019-08-26,sd,26,SD
2019-08-26,sd,51,SD
2019-08-26,sd,27,SD
2019-08-26,sd,34,SD
2019-08-26,sd,25,SD
2019-08-26,sd,65,SD
2019-08-26,sd,48,SD
2019-08-26,sd,50,SD
2019-08-26,sd,42,SD
2019-08-26,sd,22,SD
2019-08-26,sd,53,SD
2019-08-26,sd,35,SD
2019-08-26,sd,39,SD
2019-08-26,sd,35,SD
2019-08-26,sd,SD,SD
2019-08-26,sd,46,SD
2019-08-26,sd,18,SD
2019-08-26,sd,34,SD
2019-08-26,sd,sd,SD
2019-08-26,sd,30,SD
2019-08-26,sd,26,SD
2019-08-26,sd,42,SD
2019-08-26,sd,41,SD
2019-08-27,sd,31,SD
2019-08-27,sd,57,SD
2019-08-27,sd,26,SD
2019-08-27,sd,22,SD
2019-08-27,sd,70,SD
2019-08-27,sd,24,SD
2019-08-27,sd,51,SD
2019-08-27,sd,21,SD
2019-08-27,sd,54,SD
2019-08-27,sd,73,SD
2019-08-27,sd,51,SD
2019-08-27,sd,33,SD
2019-08-27,sd,49,SD
2019-08-27,sd,62,SD
2019-08-27,sd,40,SD
2019-08-27,sd,31,SD
2019-08-27,sd,29,SD
2019-08-27,sd,44,SD
2019-08-27,sd,24,SD
2019-08-27,sd,69,SD
2019-08-27,sd,63,SD
2019-08-27,sd,63,SD
2019-08-27,sd,33,SD
2019-08-27,sd,37,SD
2019-08-27,sd,74,SD
2019-08-27,sd,28,SD
2019-08-27,sd,50,SD
2019-08-27,sd,45,SD
2019-08-27,sd,28,SD
2019-08-27,sd,28,SD
2019-08-27,sd,23,SD
2019-08-27,sd,27,SD
2019-08-27,sd,62,SD
2019-08-27,sd,34,SD
2019-08-27,sd,45,SD
2019-08-27,sd,50,SD
2019-08-27,sd,52,SD
2019-08-27,sd,12,SD
2019-08-27,sd,23,SD
2019-08-27,sd,25,SD
2019-08-27,sd,58,SD
2019-08-27,sd,33,SD
2019-08-27,sd,22,SD
2019-08-27,sd,26,SD
2019-08-27,sd,62,SD
2019-08-27,sd,35,SD
2019-08-27,sd,22,SD
2019-08-27,sd,25,SD
2019-08-27,sd,SD,SD
2019-08-28,sd,21,SD
2019-08-28,sd,23,SD
2019-08-28,sd,24,SD
2019-08-28,sd,48,SD
2019-08-28,sd,37,SD
2019-08-28,sd,30,SD
2019-08-28,sd,37,SD
2019-08-28,sd,34,SD
2019-08-28,sd,40,SD
2019-08-28,sd,SD,SD
2019-08-28,sd,34,SD
2019-08-28,sd,38,SD
2019-08-28,sd,23,SD
2019-08-28,sd,39,SD
2019-08-28,sd,21,SD
2019-08-28,sd,40,SD
2019-08-28,sd,59,SD
2019-08-28,sd,28,SD
2019-08-28,sd,46,SD
2019-08-28,sd,35,SD
2019-08-28,sd,SD,SD
2019-08-28,sd,41,SD
2019-08-28,sd,39,SD
2019-08-28,sd,44,SD
2019-08-28,sd,35,SD
2019-08-28,sd,25,SD
2019-08-28,sd,26,SD
2019-05-09,sd,73,SD
2019-08-28,sd,51,SD
2019-08-28,sd,26,SD
2019-08-28,sd,56,SD
2019-08-29,sd,20,SD
2019-08-29,sd,26,SD
2019-08-29,sd,37,SD
2019-08-29,sd,37,SD
2019-08-29,sd,53,SD
2019-08-29,sd,26,SD
2019-08-29,sd,56,SD
2019-04-16,sd,24,SD
2019-08-29,sd,31,SD
2019-08-29,sd,28,SD
2019-08-29,sd,SD,SD
2019-08-29,sd,69,SD
2019-08-29,sd,8,SD
2019-08-29,sd,34,SD
2019-08-29,sd,18,SD
2019-08-29,sd,38,SD
2019-08-29,sd,15,SD
2019-04-30,sd,24,SD
2019-08-29,sd,30,SD
2019-08-29,sd,48,SD
2019-08-29,sd,30,SD
2019-08-29,sd,SD,SD
2019-08-29,sd,46,SD
2019-08-29,sd,60,SD
2019-08-29,sd,19,SD
2019-08-29,sd,36,SD
2019-08-29,sd,38,SD
2019-08-29,sd,30,SD
2019-08-29,sd,27,SD
2019-08-29,sd,26,SD
2019-08-29,sd,33,SD
2019-08-29,sd,27,SD
2019-08-29,sd,34,SD
2019-08-29,sd,29,SD
2019-08-29,sd,SD,SD
2019-08-29,sd,29,SD
2019-08-29,sd,52,SD
2019-08-30,sd,50,SD
2019-08-30,sd,23,SD
2019-08-30,sd,52,SD
2019-08-30,sd,53,SD
2019-08-30,sd,49,SD
2019-08-30,sd,31,SD
2019-08-30,sd,SD,SD
2019-08-30,sd,36,SD
2019-08-30,sd,42,SD
2019-08-30,sd,24,SD
2019-08-30,sd,46,SD
2019-03-01,sd,SD,SD
2019-08-30,sd,53,SD
2019-08-30,sd,71,SD
2019-08-30,sd,28,SD
2019-08-30,sd,34,SD
2019-08-30,sd,61,SD
2019-08-30,sd,20,SD
2019-08-30,sd,35,SD
